budget,original_language,popularity,revenue,runtime,vote_average,vote_count,director,success
2800000,en,15.754614000000002,1826705,102.0,5.1,366,Kevin Smith,0
3000000,ko,56.76349,14980005,120.0,8.0,1945,Park Chan-wook,0
0,en,3.644872,0,110.0,6.5,37,David Nixon,0
3000000,en,16.900433,748453,86.0,5.7,211,Jason Eisener,0
3000000,es,1.569246,0,101.0,5.2,17,Enrique Begn\u00e9,0
3000000,en,4.682881,0,110.0,6.5,95,Matthew Bright,0
0,en,1.128559,0,87.0,5.8,12,Michael Landon Jr.,0
3000000,en,12.68672,2357852,123.0,6.9,250,Andrea Arnold,0
0,en,3.750338,0,99.0,5.6,67,Whit Stillman,0
0,en,2.857848,0,176.0,4.0,21,Stuart Gillard,0
3000000,en,20.95282000000001,11947954,87.0,5.3,444,Leslye Headland,0
0,en,0.18094,0,120.0,3.7,3,Bobby Roth,0
0,en,1.75311,0,94.0,5.2,34,Tim Heidecker,0
2700000,de,3.120747,0,98.0,6.7,59,Marco Kreuzpaintner,0
0,en,0.384496,0,0.0,6.3,2,Michael Worth,0
0,en,2.504156,0,96.0,3.9,37,Deon Taylor,0
3000000,en,0.431332,0,97.0,5.8,5,Jason Alexander,0
3000000,en,11.882563,22000,112.0,5.7,197,Xavier Gens,0
0,en,9.342465,0,88.0,6.1,15,Conor McPherson,0
3000000,en,12.564554,3387000,83.0,4.9,148,Will Canon,0
0,en,0.6882199999999999,0,80.0,3.0,5,Philip Zlotorynski,0
0,en,0.194848,0,90.0,0.0,0,Lance Kawas,0
0,en,2.015525,0,96.0,5.4,32,Francesca Gregorini,0
3000000,en,2.680629,0,85.0,5.2,18,M\u00e1rcio Garcia,0
0,en,12.036888,0,84.0,5.3,171,David Wain,0
0,en,1.737032,0,80.0,2.9,28,Craig Moss,0
3000000,en,9.249229,0,90.0,5.8,136,Michael Jai White,0
2500000,en,5.164423,3200000,92.0,7.1,95,John Boorman,0
3,en,0.008263,0,100.0,0.0,0,Paolo Monico,0
0,en,1.998826,0,88.0,4.8,14,Youssef Delara,0
3000000,en,1.968679,0,95.0,4.6,16,Darin Scott,0
3000000,en,1.141463,0,79.0,2.8,10,Christian Sesma,0
0,en,0.214704,0,88.0,6.0,1,Monte Hellman,0
3200000,en,1.034844,0,95.0,6.1,5,Brian Caunter,0
0,en,1.975941,0,95.0,6.3,22,Chris D'Arienzo,0
2900000,pt,5.928937,5596708,113.0,7.6,126,Walter Salles,0
2900000,en,3.370225,5000000,136.0,7.3,25,Frank Capra,0
0,en,5.485217,0,80.0,4.9,54,Isaac Florentine,0
0,en,0.18887,0,105.0,6.8,3,,0
3000000,en,3.077885,0,90.0,4.1,52,Michael Polish,0
3000000,en,1.781462,103735,93.0,6.6,36,Heidi Ewing,0
0,fr,4.9529830000000015,0,91.0,6.6,271,Alexandre Aja,0
2902660,en,1.35088,0,93.0,6.1,34,Leon Ford,0
0,en,0.687656,0,89.0,4.3,12,Hank Braxtan,0
8000000,en,6.39503,23563727,116.0,6.9,99,Craig Brewer,0
2883848,en,39.30982,25000000,122.0,8.0,808,Billy Wilder,0
2800000,en,9.070842,19170001,88.0,5.3,192,John Carl Buechler,0
2777000,en,67.417542,33754967,102.0,7.4,1642,Victor Fleming,0
2800000,en,36.444894,86273333,106.0,7.7,854,Mel Brooks,1
2000000,en,15.351412,5364858,95.0,5.4,190,George A. Romero,0
0,en,2.436019,0,144.0,7.6,44,Rajkumar Hirani,0
0,en,0.93392,0,112.0,6.5,19,Victor Nunez,0
2700000,en,11.35972,37799643,118.0,7.0,59,Carroll Ballard,0
0,en,0.296981,0,0.0,9.5,2,Rohit Jugraj,0
0,en,1.7766240000000002,0,90.0,4.9,10,Kresten Vestbjerg Andersen,0
2686000,en,1.897263,6600000,109.0,6.0,30,John Ford,0
0,nl,0.144031,0,103.0,7.0,3,Alex van Warmerdam,0
2627000,en,0.5314439999999999,5363000,120.0,6.0,8,Victor Fleming,0
2600000,en,22.793929,119500000,93.0,7.2,609,Mel Brooks,1
2600000,en,14.013414,32980880,91.0,5.9,237,Joseph Zito,0
2159280,pl,13.265432,10700000,80.0,7.1,260,Pawe\u0142 Pawlikowski,0
0,en,11.552247,0,134.0,7.1,61,James Ivory,0
0,en,1.73892,0,86.0,5.3,22,Frank Sebastiano,0
2600000,en,0.8959459999999999,3166000,105.0,7.6,23,Stacy Peralta,0
2600000,es,19.02965,553198,92.0,7.0,308,Nacho Vigalondo,0
0,zh,0.406645,0,99.0,7.4,13,Ning Hao,0
2600000,en,3.687574,0,97.0,5.2,38,Tony Giglio,0
2540800,en,36.556954,7200000,103.0,7.8,727,Stanley Donen,0
0,en,0.545825,0,97.0,7.1,47,Joe Cross,0
2500000,en,18.661541,60141683,86.0,5.4,516,Michael Tiddes,1
2500000,en,0.973582,33400000,87.0,4.6,19,John Sullivan,0
0,en,14.885388,34585416,108.0,6.8,225,Tom Hanks,0
2500000,en,12.030456,14400000,98.0,5.0,229,Tommy Lee Wallace,0
2500000,en,18.30961,12348905,98.0,6.3,264,Don Taylor,0
2500000,en,6.82919,10000000,112.0,7.5,66,Martin Ritt,0
0,en,9.799357,32230907,74.0,7.1,95,Leslie Small,0
2500000,en,10.363642,0,104.0,7.1,212,Gus Van Sant,0
2500000,en,30.583959000000004,26781723,102.0,7.1,618,Zach Braff,0
2500000,en,23.672571,5535405,105.0,7.7,959,Richard Linklater,0
0,fr,0.205034,0,100.0,6.9,8,\u00c9ric Tessier,0
0,en,5.581743,0,107.0,6.7,22,Alison Maclean,0
0,en,2.487255,0,91.0,6.8,32,Alice Wu,0
0,en,0.262135,0,102.0,5.2,15,Sarah Gavron,0
2500000,en,23.419061,3325038,85.0,6.8,450,Jake Schreier,0
0,en,7.958831,9726954,106.0,7.2,77,Isabel Coixet,0
2500000,en,25.722747,6854611,95.0,6.8,1048,James Ponsoldt,0
0,en,9.774126,0,101.0,7.2,197,Larry Charles,0
0,en,0.197469,0,90.0,7.0,3,Joshua Tickell,0
0,en,0.142255,0,100.0,7.0,1,Tim Boxell,0
2500000,en,0.301884,71904,100.0,7.1,7,Michael D. Sellers,0
0,en,0.424957,0,80.0,5.5,6,Reed Cowan,0
14000000,en,3.393648,0,106.0,6.1,50,James Dodson,0
0,de,5.025938,0,103.0,6.1,61,Stefan Ruzowitzky,0
2500000,en,4.624691,107559,90.0,6.0,40,Alex Rivera,0
2500000,en,12.204569,324138,96.0,6.6,441,James Gunn,0
0,en,0.6302260000000001,0,89.0,5.0,15,John Murlowski,0
2500000,de,4.270489,0,87.0,4.9,63,Benni Diez,0
35000000,en,3.674294,0,94.0,4.8,40,Danny Perez,0
2400000,en,4.623059,5731103,120.0,7.0,11,Spike Lee,0
0,en,1.946715,0,101.0,4.8,21,Robby Henson,0
30000000,en,27.940093,495303,84.0,6.3,664,Mike Judge,0
2500000,en,1.7595060000000002,0,110.0,4.5,19,Zackary Adler,0
2380000,en,8.395624,8176544,101.0,7.4,363,Shane Meadows,0
2500000,en,8.248149,0,101.0,3.1,47,Dominic Burns,0
2361000,en,0.628051,6892000,101.0,7.0,4,George Sidney,0
2450000,en,0.500753,0,105.0,4.6,5,Carmen Marron,0
0,en,0.376662,565592,97.0,10.0,1,Tim McCanlies,0
2300000,en,1.606314,11000000,107.0,6.9,18,George Sidney,0
0,en,0.197264,0,91.0,4.7,6,Mario Van Peebles,0
0,en,5.759493,0,108.0,5.6,88,Jason Stone,0
2000000,en,6.86302,0,90.0,6.7,93,Jerry Rees,0
2280000,en,32.875469,83320000,124.0,7.2,808,David Hand,1
0,en,0.015295,0,90.0,0.0,0,Jaco Booyens,0
4000000,en,14.206525,36690067,95.0,5.7,254,Steve Miner,0
2200000,en,12.639469,21930418,92.0,5.1,196,Danny Steinmann,0
0,en,2.371477,0,117.0,6.2,11,Michael Landon Jr.,0
0,en,2.470443,0,115.0,6.6,48,Jon Gunn,0
0,en,1.532518,0,90.0,5.7,5,Hayley Cloake,0
2160000,en,0.1813,9132000,119.0,5.8,4,Tay Garnett,0
2300000,en,2.713171,0,97.0,5.6,19,Shyam Madiraju,0
0,en,0.258413,0,90.0,3.5,5,Harmage Singh Kalirai,0
0,en,2.025701,0,90.0,5.4,12,Rita Merson,0
0,en,2.6598040000000003,0,85.0,5.7,59,Jon Knautz,0
2100000,en,8.38717,23650000,172.0,7.6,143,William Wyler,0
0,en,6.6770929999999975,480811,113.0,6.7,125,Larry Clark,0
0,en,2.5263560000000003,0,89.0,7.0,51,Petter N\u00e6ss,0
2100000,en,0.039007,3330,126.0,0.0,0,Robert Fontaine,0
1500000,es,31.691617,30448000,78.0,7.1,934,Jaume Balaguer\u00f3,0
0,en,0.4790899999999999,0,88.0,4.5,4,Patricia Cardoso,0
0,en,0.027801,0,0.0,0.0,0,,0
0,en,2.122451,0,77.0,5.1,36,Neil Mcenery-West,0
0,de,0.803761,0,81.0,4.1,15,Anthony O'Brien,0
2000000,en,41.298723,78898765,115.0,6.9,760,Terence Young,1
0,en,1.7913310000000002,0,96.0,5.3,39,Lloyd Kaufman,0
2000000,en,10.664202,18344729,89.0,7.0,200,Woody Allen,0
2000000,en,100.876794,14674076,100.0,6.6,1832,David Robert Mitchell,0
2000000,en,13.223111,18016290,88.0,6.6,215,Woody Allen,0
2000000,en,22.139842,13129846,129.0,8.0,657,Robert Mulligan,0
2000000,en,37.117362,24600832,95.0,7.3,957,George Miller,0
0,cn,15.046612,0,102.0,7.2,242,Liu Chia-Liang,0
2000000,en,15.557144,11540607,118.0,7.2,353,Kimberly Peirce,0
2000000,en,11.66632,13101672,85.0,5.2,125,Chris Kentis,0
2000000,de,34.938177,70000000,137.0,7.9,958,Florian Henckel von Donnersmarck,1
1000000,en,5.961119,34522221,129.0,6.8,77,Alex Kendrick,0
2000000,en,17.639478,7600000,134.0,7.6,240,Robert Rossen,0
2000000,en,1.867004,9172000,119.0,6.5,8,Jack Conway,0
8000000,fr,13.944645,1477676,80.0,7.3,231,Sylvain Chomet,0
0,en,2.304552,0,89.0,6.6,24,Chris Eyre,0
0,en,7.792851,6003587,101.0,7.1,120,Shari Springer Berman,0
2700000,en,14.799323,15992615,80.0,7.6,718,Richard Linklater,0
2000000,es,23.281616,20908467,154.0,7.6,521,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,0
2000000,en,20.331593,4601043,100.0,6.7,339,Catherine Hardwicke,0
2000000,en,5.381536,7800000,118.0,6.8,47,Elia Kazan,0
2000000,en,20.834883,13831503,100.0,6.8,565,Debra Granik,0
0,en,14.045887,13885802,106.0,7.6,138,Kevin Macdonald,0
2000000,en,0.4839739999999999,4000000,106.0,4.8,6,Henry King,0
0,en,9.719094,0,90.0,7.0,107,Miranda July,0
2000000,en,16.930914,7871522,109.0,7.7,286,Charles Ferguson,0
6000000,en,28.819424,11122090,96.0,6.3,658,Max Joseph,0
0,en,18.223139,0,116.0,7.2,298,Jim Jarmusch,0
2000000,en,12.999023,5967038,120.0,6.3,197,David Ayer,0
2000000,en,6.7288820000000005,2801508,97.0,5.6,92,Jerry Jameson,0
2000000,en,1.95686,2506446,96.0,4.8,26,Steven Soderbergh,0
0,en,7.151153999999999,0,98.0,5.9,58,Kevin Tenney,0
2000000,en,14.846001,5179037,101.0,6.3,140,John Cameron Mitchell,0
2000000,he,14.08251,11125849,90.0,7.8,291,Ari Folman,0
2000000,en,0.031947,1672730,120.0,5.0,2,,0
2000000,en,2.283796,1431623,102.0,7.2,23,Charles Ferguson,0
2000000,en,18.224326,1477002,98.0,6.8,279,Marielle Heller,0
2000000,en,3.4315900000000004,0,109.0,7.6,31,David Sington,0
0,en,4.749885,876302,104.0,6.5,77,Kelly Reichardt,0
2000000,en,3.980072,653621,92.0,6.8,31,Fenton Bailey,0
0,en,1.096355,0,99.0,7.1,19,Bob Giraldi,0
0,en,1.196943,0,96.0,5.6,13,Jill Sprecher,0
2000000,en,3.125382,563706,120.0,4.6,19,Huck Botko,0
2000000,fr,5.261065,390659,104.0,6.3,86,Luc Besson,0
0,en,6.337735,0,97.0,6.1,23,David Duchovny,0
0,en,7.359286,0,94.0,5.2,210,Mitchell Lichtenstein,0
2000000,en,1.892183,124494,91.0,5.8,36,Lance Mungia,0
0,en,0.001186,0,0.0,0.0,0,,0
2000000,en,3.911445,120620,90.0,7.1,52,Michael Dowse,0
3800000,en,2.559806,111731,84.0,5.9,18,Hue Rhodes,0
0,en,0.744406,0,96.0,6.3,10,Shane Meadows,0
13500000,en,5.16023,187674,129.0,5.2,32,Roland Emmerich,0
7000000,en,0.2535949999999999,1100000,93.0,6.7,3,,0
0,en,0.046868,0,100.0,5.0,1,Danny Provenzano,0
0,en,2.952932,0,97.0,5.6,13,Bill Muir,0
0,en,5.563068,0,94.0,5.5,143,Richard LaGravenese,0
0,en,1.161034,0,95.0,6.4,9,Noah Buschel,0
2000000,en,7.502934,54207,97.0,5.9,88,Brian Yuzna,0
0,en,5.350423,0,92.0,6.1,96,Hunter Richards,0
2000000,en,4.261508999999998,622806,96.0,6.3,41,Laurie Collyer,0
0,en,6.752141,0,87.0,6.0,333,Aaron Hann,0
0,en,20.362373,3983997,91.0,6.7,406,James Watkins,0
0,en,5.099368,0,98.0,5.4,40,Catherine Hardwicke,0
0,en,6.632891000000001,0,86.0,5.3,124,Phil Claydon,0
0,en,1.7173759999999998,0,120.0,6.8,16,Ralph Ziman,0
0,en,4.922397,0,99.0,6.9,18,John Simpson,0
1000000,en,13.222268,0,92.0,6.1,381,Colin Minihan,0
100000,en,7.447713999999999,95000,86.0,5.5,92,Conor McMahon,0
2000000,en,9.68793,0,98.0,5.2,84,Chris Shadley,0
2,en,0.050625,0,,0.0,0,Simon Napier-Bell,0
2000000,en,5.941852,11833696,82.0,6.7,165,Woody Allen,0
0,en,0.174311,0,103.0,3.5,2,Simon Yin,0
0,en,0.361554,0,76.0,5.8,2,Jeff Crook,0
2300000,en,8.055083999999999,0,87.0,7.2,102,Orson Welles,0
2000000,en,4.346271,0,88.0,4.4,27,Dave Payne,0
14000000,en,3.419685,0,97.0,5.6,37,James Cox,0
2000000,en,5.100741,0,96.0,5.7,50,Jonas \u00c5kerlund,0
0,en,2.253589,0,87.0,6.7,45,Brad Copeland,0
0,en,0.209475,0,106.0,6.6,8,Paul Bunnell,0
0,en,3.613577,0,107.0,5.3,36,Phil Morrison,0
0,de,1.296784,0,85.0,6.3,12,Harald Reinl,0
7000000,en,4.5082900000000015,0,88.0,5.2,46,James Cox,0
0,en,8.902102000000003,0,99.0,6.1,24,Richard Lester,0
0,en,1.619635,0,102.0,5.9,10,Michael Moore,0
0,en,1.002585,0,108.0,3.9,8,Tanner Beard,0
0,en,1.332804,0,90.0,4.2,35,Scott Dow,0
2000000,en,2.00163,0,89.0,4.4,24,Derick Martini,0
2000000,en,1.187764,0,92.0,4.4,19,Jerry Dugan,0
19000000,en,6.463806,0,99.0,6.7,59,Tim Hunter,0
0,en,1.980265,0,103.0,6.7,24,Michael Polish,0
1950000,en,3.6961230000000014,0,90.0,5.8,49,William Kaufman,0
1987650,en,32.841229,19152480,94.0,6.6,827,Rodrigo Cort\u00e9s,0
0,en,8.518866000000001,864659,97.0,7.4,443,Richard Ayoade,0
0,ar,4.892203,0,88.0,7.8,55,Jehane Noujaim,0
0,fr,4.665026,0,95.0,5.8,12,Jean-Marc Barr,0
0,hi,1.294967,222000,160.0,5.6,10,Remo D'Souza,0
0,en,14.331992,2957978,94.0,7.5,275,James Marsh,0
0,en,3.068463,0,82.0,5.8,27,John Laing,0
1900000,en,1.367751,0,89.0,6.9,21,Jamal Hill,0
1800000,en,14.838985999999998,67738090,87.0,5.6,328,Daniel Stamm,1
0,en,1.950959,0,98.0,7.2,244,Sam Taylor-Johnson,0
1800000,en,14.884756,8000000,125.0,7.6,281,Elia Kazan,0
1800000,en,41.996783,9440272,95.0,8.0,1442,Stanley Kubrick,0
1800000,es,2.179428,0,118.0,6.2,36,Carlos Carrera,0
1800000,en,12.471239,21107746,93.0,6.8,403,Benh Zeitlin,0
1700000,en,13.315383,8844595,93.0,5.5,215,J. Lee Thompson,0
0,en,3.363321,0,109.0,5.6,9,Maggie Greenwald,0
2000000,en,1.6991009999999998,841733,109.0,5.3,14,Vera Farmiga,0
0,ta,0.320387,0,155.0,6.7,5,Vijay Chandar,0
0,en,0.692497,621951,87.0,6.4,88,Morgan Spurlock,0
0,en,0.023436,0,93.0,5.5,12,Jonathan Wacks,0
0,en,0.749699,0,108.0,6.8,9,Khyentse Norbu,0
1800000,en,11.756943,6800000,114.0,6.7,192,Ted Post,0
0,en,0.225627,0,87.0,6.9,17,Richard Brooks,0
0,en,6.833164,0,113.0,5.3,33,Tony Krantz,0
0,en,0.060127,0,87.0,0.0,0,Mitchell Altieri,0
1800000,en,1.959405,0,86.0,4.2,22,W.D. Hogan,0
1800000,en,0.21544,0,101.0,5.0,4,Corey Grant,0
1530000,de,27.36562,7267585,81.0,7.2,664,Tom Tykwer,0
500000,en,8.650779,150277,93.0,6.3,152,Lucky McKee,0
1493619,en,2.492747,0,90.0,4.9,19,Richard Boddington,0
0,es,2.756435,23311391,106.0,7.0,28,Patricia Riggen,0
1700000,en,18.828683,9700000,88.0,6.1,236,J. Lee Thompson,0
1700000,en,6.9796380000000005,0,130.0,6.4,89,Todd Field,0
2000000,en,26.281839,572809,108.0,6.3,519,Steven R. Monroe,0
1700000,en,2.079125,1943649,98.0,5.5,39,Mark Illsley,0
0,en,3.939753,0,86.0,6.0,59,Pawe\u0142 Pawlikowski,0
1000000,hi,14.017809,4235151,104.0,7.3,221,Ritesh Batra,0
0,en,3.677831,0,100.0,5.9,7,Sally Potter,0
1644736,en,3.426314,7433101,126.0,7.2,79,Frank Capra,0
1650000,en,6.915201,30500000,118.0,7.2,133,Fred Zinnemann,0
1600000,en,8.535178,5400000,103.0,7.1,61,John Ford,0
0,en,2.160586,0,102.0,6.0,24,Brad J. Silverman,0
0,en,0.796009,6033999,84.0,6.3,3,Dave Meyers,0
0,en,0.1345599999999999,2592808,0.0,4.3,4,David M. Matthews,0
0,ar,4.554574,0,96.0,6.8,52,Nadine Labaki,0
0,en,3.215465,0,92.0,4.6,55,Llu\u00eds Qu\u00edlez,0
0,he,1.49436,0,114.0,7.6,20,Eytan Fox,0
1600000,en,20.810292,4420000,113.0,7.5,372,Francis Ford Coppola,0
0,hi,0.122704,0,0.0,0.0,0,Romesh Sharma,0
0,fr,3.654018,0,123.0,6.7,32,Fran\u00e7ois Truffaut,0
0,en,3.313339,0,111.0,6.5,2,Adam Goldberg,0
0,en,5.3793190000000015,0,99.0,4.4,111,Travis Zariwny,0
2000000,en,9.67299,22179430,108.0,6.7,129,Adrienne Shelly,0
1500000,en,17.49699,11806119,92.0,6.6,363,Newt Arnold,0
1500000,en,12.2624,9600000,129.0,7.9,241,Frank Capra,0
1500000,en,13.291991,7412216,91.0,6.8,279,Larry Clark,0
1500000,en,13.788054,11098131,81.0,6.9,226,Noah Baumbach,0
1000000,en,3.990215,10013424,97.0,5.9,48,Charles Herman-Wurmfeld,0
17000000,en,6.526587999999999,0,90.0,4.5,99,John Stockwell,0
1500000,en,11.145915,7000000,111.0,7.3,160,Alfred Hitchcock,0
0,en,5.446832,0,103.0,6.5,64,Atom Egoyan,0
1500000,en,10.009994,2375097,110.0,7.1,166,Vincent Gallo,0
1500000,en,58.594852,97009150,103.0,6.8,1737,James Wan,1
1500000,en,11.35344,2300000,92.0,6.7,144,Alex Cox,0
1500000,es,8.589355,0,114.0,7.4,153,Fabi\u00e1n Bielinsky,0
0,en,2.828303,0,101.0,6.5,39,Dror Moreh,0
1500000,en,3.618646,712294,111.0,6.5,43,Rebecca Miller,0
1500000,en,15.017068,3566225,104.0,5.5,342,Maggie Carey,0
1500000,en,5.817519,418961,96.0,6.1,111,Roger Avary,0
1500000,en,9.856826,416925,98.0,6.8,151,Henry Bean,0
0,en,4.262373999999999,414404,106.0,6.5,48,David Gordon Green,0
0,en,0.0612399999999999,0,93.0,3.0,1,Simeon Rice,0
1500000,en,11.064228,373967,100.0,6.2,251,Brad Anderson,0
0,en,1.7423830000000002,0,80.0,5.7,12,Jeff Garlin,0
0,en,0.414754,330048,95.0,4.5,3,Qasim Basir,0
0,en,12.677016,0,83.0,5.7,159,Adam Green,0
1,en,28.27648,8500000,87.0,8.1,856,Charlie Chaplin,0
0,en,0.87066,0,91.0,6.4,9,Pete Jones,0
1500000,en,7.5591,173066,86.0,5.9,107,Bruce Campbell,0
1500000,en,2.0281700000000003,0,0.0,3.5,1,Mark Brown,0
1500000,en,0.8590139999999999,0,97.0,6.6,8,Adam Carolla,0
1500000,en,0.071377,0,108.0,6.0,2,Ira Sachs,0
1200000,en,0.193172,0,128.0,6.0,2,John Sayles,0
1500000,en,4.680206,32000,93.0,6.6,183,Bruce McDonald,0
2000000,en,1.20173,0,90.0,6.8,16,James Mottern,0
1,en,0.094105,0,90.0,10.0,2,,0
1500000,en,14.504326,1165882,101.0,5.1,242,Rob Zombie,0
0,en,10.322858,0,109.0,6.5,358,Gerard Johnstone,0
0,en,1.404175,0,98.0,6.9,24,Robert Greenwald,0
1,en,0.077876,0,87.0,6.8,6,David Ray,0
0,en,0.35819,0,98.0,6.0,1,David Rodriguez,0
9000000,en,9.159265,0,112.0,6.4,13,Nae Caranfil,0
0,en,1.893697,1500000,85.0,2.6,9,David Winning,0
0,en,0.71087,0,102.0,7.4,7,Frank Lotito,0
0,en,1.105357,0,102.0,4.2,13,Timothy Woodward Jr.,0
1500000,de,2.815228,0,90.0,3.3,52,Tara Subkoff,0
0,en,0.446858,0,93.0,7.5,6,Russell Friedenberg,0
1488423,en,80.171283,184925486,83.0,6.9,1914,David Hand,1
1400000,es,0.6848810000000001,0,106.0,6.8,10,Lucrecia Martel,0
1455000,en,3.598457,2620000,113.0,5.4,12,Edward Dmytryk,0
1,en,1.452152,0,94.0,5.9,18,Zak Penn,0
2000000,en,1.193219,0,101.0,5.3,6,Alex Ranarivelo,0
3150000,en,8.039223,0,100.0,5.2,97,Jon Knautz,0
0,fr,2.486992,0,75.0,6.2,32,Mathieu Amalric,0
0,en,0.43049,0,91.0,0.0,0,David Worth,0
1377800,en,9.815394,0,105.0,6.1,203,Leslie H. Martinson,0
1350000,en,16.032594,3897569,105.0,7.5,1648,Guy Ritchie,0
0,en,0.592821,0,104.0,0.0,0,Robert M. Young,0
1300000,da,10.240917,0,105.0,7.7,207,Thomas Vinterberg,0
0,en,3.443916,0,95.0,6.7,51,Steve Buscemi,0
1300000,vi,0.0720659999999999,639000,135.0,5.0,1,Ham Tran,0
0,en,0.430758,619042,105.0,6.5,6,Rich Cowan,0
0,en,0.143784,1632,79.0,6.1,30,Boris Rodriguez,0
0,ky,0.077873,0,135.0,0.0,0,Sadyk Sher-Niyaz,0
0,en,0.319792,0,88.0,2.8,10,Paul Donovan,0
1000000,en,1.600797,0,85.0,5.9,18,Jonathan Kesselman,0
0,en,0.2851309999999999,0,122.0,2.3,4,Arjun Sablok,0
0,en,5.628399,0,82.0,3.2,34,Craig Moss,0
0,en,5.065752,0,103.0,5.0,66,Tyler Oliver,0
1288000,en,18.426825,6000000,130.0,7.7,336,Alfred Hitchcock,0
1250000,en,16.517777,21722776,87.0,6.0,315,Steve Miner,0
1250000,en,6.903314,11000000,101.0,7.4,112,Billy Wilder,0
1250000,en,4.45544,3412497,88.0,5.3,62,Douglas Cheek,0
0,en,0.106949,0,100.0,5.9,10,Michael D. Olmos,0
15000000,en,0.165909,0,87.0,5.8,2,Deryck Broom,0
1250000,en,9.903992,8500000,92.0,6.7,79,Henry Hathaway,0
1250000,en,7.700189999999999,6000000,118.0,6.8,72,John Ford,0
0,en,4.480579,0,123.0,4.1,13,Spike Lee,0
1200000,en,10.869492,0,100.0,6.7,185,Steven Soderbergh,0
1200000,en,63.655973,103911669,103.0,7.2,2184,James Wan,1
3000000,en,16.312803,18492362,100.0,6.6,362,Jay Chandrasekhar,0
1,en,0.0253639999999999,0,99.0,0.0,0,Giovanni Zelko,0
1300000,es,1.473405,0,87.0,5.7,17,Claudia Sainte-Luce,0
0,hi,8.109958,0,114.0,6.8,57,Mira Nair,0
0,en,7.142448,0,111.0,6.8,88,Kenneth Lonergan,0
1200000,en,6.920872999999999,7000000,99.0,6.9,149,Alfred Hitchcock,0
0,en,4.826908,0,85.0,6.5,101,Jamie Babbit,0
1200000,en,3.085411,2861020,114.0,6.3,24,David Boyd,0
1200000,en,66.925866,14661007,99.0,8.0,3697,Quentin Tarantino,0
0,en,1.280733,0,88.0,6.4,8,Walter Lang,0
1200000,it,88.377076,6000000,161.0,8.1,2311,Sergio Leone,0
0,pt,9.683622,0,110.0,7.8,165,Anna Muylaert,0
1250000,en,1.6116,0,106.0,5.8,25,Steve Taylor,0
0,en,0.002386,0,88.0,0.0,0,,0
900000,en,0.097913,25000,97.0,6.8,6,L\u00e9a Pool,0
1200000,en,0.047781,0,85.0,0.0,0,James David Pasternak,0
1344000,fr,20.422246,0,103.0,4.1,140,Laurent Bouhnik,0
0,en,0.021678,0,98.0,0.0,0,Tom Sanchez,0
0,en,1.998557,0,88.0,6.0,11,David Caffrey,0
0,en,8.148187,0,88.0,3.9,44,Adam Jay Epstein,0
1200000,en,2.968235,2736000,115.0,6.8,18,Michael Curtiz,0
0,en,1.36514,0,0.0,4.4,12,Justin Thomas Ostensen,0
1200000,en,0.057564,0,84.0,4.8,12,,0
2600000,en,8.001156,2850263,91.0,6.1,20,Rob Bowman,0
1200000,en,1.079125,0,97.0,6.7,13,Ossie Davis,0
0,en,1.906151,0,91.0,4.2,26,Jay Alaimo,0
0,en,0.100533,0,0.0,2.0,1,Dylan Bank,0
3000000,en,10.230583,18637690,94.0,6.2,237,Rob McKittrick,0
0,en,12.818441,0,90.0,7.2,151,Shane Meadows,0
1100000,en,1.220072,1400000,99.0,6.8,15,Jeff Burr,0
0,en,0.014406,0,0.0,5.0,1,,0
1596010,en,0.552361,0,75.0,6.9,8,Guy Maddin,0
0,en,0.147886,0,97.0,6.0,9,Regardt van den Bergh,0
1100000,en,7.717237,0,110.0,5.7,77,Panos Cosmatos,0
1100000,id,40.285095,4105187,101.0,7.3,1055,Gareth Evans,0
0,en,0.249457,0,90.0,3.1,6,Matthew R. Anderson,0
0,en,0.447166,0,0.0,4.4,11,Joe Marino,0
878000,en,43.729123,10462500,102.0,7.9,1422,Michael Curtiz,0
0,en,4.653047,0,84.0,6.1,90,Joel Anderson,0
1250000,hi,3.000435,0,156.0,7.0,27,Shimit Amin,0
1000000,en,11.095414,0,89.0,6.3,177,Douglas Trumbull,0
1000000,en,72.19808,117235147,119.0,7.5,1791,John G. Avildsen,1
0,en,0.926084,0,92.0,4.1,7,Mona Lerche,0
1000000,en,2.833166,37600000,128.0,6.1,39,Tony Richardson,0
1000000,en,41.972329,62882090,82.0,5.5,1047,Levan Gabriadze,1
1300000,en,58.845025,28262574,114.0,8.0,2535,Martin Scorsese,0
1000000,en,6.5328550000000005,17985893,91.0,6.4,161,Joe Dante,0
950000,en,48.901542,59600000,110.0,6.9,940,Terence Young,1
0,en,20.649145,18112929,88.0,4.9,483,Bradley Parker,0
1000000,en,22.583834,14564027,94.0,6.9,449,Clive Barker,0
5000000,en,6.96858,23507567,121.0,5.7,72,Harold Cronk,0
1000000,en,6.926926,10047674,90.0,5.6,126,Jeff Wadlow,0
1000000,ja,3.322721,10037390,107.0,5.9,43,Takao Okawara,0
3500000,en,26.881611,16566240,112.0,6.9,890,Derek Cianfrance,0
1000000,en,9.773398,13350369,103.0,6.9,144,Duncan Tucker,0
1000000,en,13.152822,101758490,83.0,4.6,262,William Brent Bell,1
2090000,en,4.289003,40000000,109.0,6.6,53,Russ Meyer,0
1000000,en,1.444258,9000000,89.0,5.5,21,Robert D. Webb,0
